timestamp,J,Q,ET,wi,C_J,C_Qm,C_Qm_NP,d_f,F_14,F_75,F_218,F_352,F_1056
27-Feb-2021 15:00:00,0,0.0392331941731163,0,0.223663430799135,NaN,219.811544752966,309.212156173238,0.539331150218279,0,0.209242364432199,0.33659272085581,0.562339836548234,0.852860237258855
27-Feb-2021 18:00:00,0,0.0390954454764929,0,0.223214933412009,NaN,219.90936101807,309.359043869406,0.539377054587127,0,0.209112505118447,0.3364476407066,0.562211994576452,0.852806724438058
27-Feb-2021 21:00:00,0,0.0389586332008172,0,0.222770672086367,NaN,220.006749155811,309.505227310559,0.539422407761642,0,0.208983925822043,0.33630396426843,0.562085364595521,0.852753710504691
28-Feb-2021 00:00:00,0,0.0388227471429699,0,0.222330589873608,NaN,220.103714758332,309.650716086521,0.539467218684322,0,0.20885660825081,0.33616167186563,0.561959929978395,0.852701188736446
28-Feb-2021 03:00:00,0,0.0386877772627648,0,0.221894630823616,NaN,220.200263314939,309.795519613216,0.539511496137207,0,0.208730534455223,0.336020744184027,0.56183567439692,0.852649152529643
28-Feb-2021 06:00:00,0,0.0385537136794155,0,0.221462739963218,NaN,220.296400214439,309.939647136554,0.539555248742392,0,0.208605686820485,0.335881162262752,0.561712581815205,0.852597595396647
28-Feb-2021 09:00:00,0,0.0384205466680978,0,0.221034863275202,NaN,220.392130747416,310.083107736219,0.53959848496949,0,0.208482048058834,0.335742907486272,0.561590636483173,0.852546510963357
28-Feb-2021 12:00:00,0,0.0382882666566068,0,0.220610947677863,NaN,220.487460108447,310.225910329361,0.539641213135461,0,0.208359601202056,0.335605961576629,0.561469822930281,0.852495892966756
28-Feb-2021 15:00:00,0,0.0381568642221054,0,0.220190941005067,NaN,220.58239339826,310.368063674179,0.539683441409811,0,0.208238329594194,0.335470306585887,0.561350125959398,0.852445735252524
28-Feb-2021 18:00:00,0,0.0380263300879591,0,0.219774791986826,NaN,220.676935625826,310.509576373424,0.539725177818064,0,0.208118216884462,0.335335924888789,0.561231530640849,0.852396031772714
28-Feb-2021 21:00:00,0,0.0378966551206574,0,0.219362450230347,NaN,220.771091710409,310.650456877798,0.53976643024263,0,0.20799924702035,0.335202799175592,0.561114022306605,0.852346776583484
01-Mar-2021 00:00:00,0,0.037767830326816,0,0.21895386620157,NaN,220.864866483553,310.790713489275,0.539807206428357,0,0.20788140424091,0.335070912445103,0.560997586544634,0.852297963842889
01-Mar-2021 03:00:00,0,0.0376398468502602,0,0.218548991207156,NaN,220.958264691012,310.930354364329,0.539847513984261,0,0.207764673070221,0.334940247997895,0.560882209193384,0.852249587808726
01-Mar-2021 06:00:00,0,0.0375126959691836,0,0.218147777376927,NaN,221.051290994648,311.06938751708,0.539887360385266,0,0.207649038311034,0.334810789429693,0.560767876336415,0.852201642836435
01-Mar-2021 09:00:00,0,0.0373863690933829,0,0.217750177646739,NaN,221.143949974254,311.207820822366,0.539926752978967,0,0.207534485038573,0.334682520624942,0.560654574297164,0.852154123377048
01-Mar-2021 12:00:00,0,0.0372608577615642,0,0.217356145741776,NaN,221.236246129355,311.345662018725,0.539965698983201,0,0.207420998594516,0.334555425750532,0.560542289633848,0.852107023975201
01-Mar-2021 15:00:00,0,0.0371361536387197,0,0.21696563616026,NaN,221.328183880941,311.48291871131,0.54000420549212,0,0.207308564581118,0.334429489249694,0.560431009134487,0.852060339267179
01-Mar-2021 18:00:00,0,0.0370122485135716,0,0.216578604157548,NaN,221.419767573171,311.619598374727,0.540042279478098,0,0.207197168855498,0.334304695836047,0.560320719812057,0.852014063979018
01-Mar-2021 21:00:00,0,0.0368891342960825,0,0.216195005730629,NaN,221.511001475025,311.755708355803,0.540079927793119,0,0.207086797524071,0.334181030487792,0.560211408899766,0.851968192924657
02-Mar-2021 00:00:00,0,0.0367668030150289,0,0.215814797602989,NaN,221.601889781913,311.89125587628,0.540117157173461,0,0.206977436937124,0.334058478442069,0.560103063846445,0.851922721004127
02-Mar-2021 03:00:00,0,0.0366452468156366,0,0.215437937209841,NaN,221.692436617253,312.026248035445,0.540153974239524,0,0.206869073683532,0.333937025189442,0.559995672312053,0.851877643201789
02-Mar-2021 06:00:00,0,0.036524457957276,0,0.215064382683719,NaN,221.782646033994,312.160691812695,0.540190385500683,0,0.206761694585613,0.333816656468529,0.559889222163294,0.851832954584615
02-Mar-2021 09:00:00,0,0.0364044288112151,0,0.214694092840412,NaN,221.872522016113,312.294594070038,0.540226397354945,0,0.20665528669411,0.33369735826077,0.559783701469344,0.851788650300507
02-Mar-2021 12:00:00,0,0.0362851518584293,0,0.21432702716523,NaN,221.96206848007,312.427961554529,0.54026201609398,0,0.206549837283304,0.333579116785323,0.559679098497678,0.851744725576663
02-Mar-2021 15:00:00,0,0.0361666196874647,0,0.213963145799606,NaN,222.051289276223,312.560800900648,0.540297247902423,0,0.206445333846251,0.333461918494085,0.559575401710007,0.851701175717973
02-Mar-2021 18:00:00,0,0.036048824992356,0,0.213602409528009,NaN,222.140188190215,312.693118632622,0.540332098863255,0,0.206341764090138,0.333345750066841,0.559472599758303,0.851657996105462
